2005-05-23 00:00:00,12.623028619108851
2005-05-23 01:00:00,12.166383072462104
2005-05-23 02:00:00,11.967071226363228
2005-05-23 03:00:00,11.876398503361177
2005-05-23 04:00:00,11.935596776623093
2005-05-23 05:00:00,12.11169252873039
2005-05-23 06:00:00,12.622356881573433
2005-05-23 07:00:00,13.706912773827614
2005-05-23 08:00:00,14.80340404952265
2005-05-23 09:00:00,15.245564042111171
2005-05-23 10:00:00,14.996957814579787
2005-05-23 11:00:00,14.842892498349379
2005-05-23 12:00:00,15.030701291594426
2005-05-23 13:00:00,15.126828803412714
2005-05-23 14:00:00,15.216887336085229
2005-05-23 15:00:00,15.23893063205087
2005-05-23 16:00:00,15.463663573612482
2005-05-23 17:00:00,15.64770093755541
2005-05-23 18:00:00,15.772865113965327
2005-05-23 19:00:00,15.83784843640408
2005-05-23 20:00:00,15.918619397300645
2005-05-23 21:00:00,15.55638253214404
2005-05-23 22:00:00,14.961551547230995
2005-05-23 23:00:00,13.919724015482135
2005-05-24 00:00:00,13.019944673941733
2005-05-24 01:00:00,12.553050672315223
2005-05-24 02:00:00,12.34746898691154
2005-05-24 03:00:00,12.252252710560949
2005-05-24 04:00:00,12.308771865588678
2005-05-24 05:00:00,12.48342494631878
2005-05-24 06:00:00,12.995562708565938
2005-05-24 07:00:00,14.085899488750906
2005-05-24 08:00:00,15.18732164932833
2005-05-24 09:00:00,15.628887702897297
2005-05-24 10:00:00,15.374918213236999
2005-05-24 11:00:00,15.216541600915207
2005-05-24 12:00:00,15.402382576823847
2005-05-24 13:00:00,15.496103976984372
2005-05-24 14:00:00,15.5838526202511
2005-05-24 15:00:00,15.603386067904339
2005-05-24 16:00:00,15.826674600074028
2005-05-24 17:00:00,16.0091304349592
2005-05-24 18:00:00,16.132539759432117
2005-05-24 19:00:00,16.195634064735128
2005-05-24 20:00:00,16.274680326483807
2005-05-24 21:00:00,15.909400130244455
2005-05-24 22:00:00,15.311105525225248
2005-05-24 23:00:00,14.26490683483058
2005-05-25 00:00:00,13.361601555713523
2005-05-25 01:00:00,12.871885675474438
2005-05-25 02:00:00,12.644290711896932
2005-05-25 03:00:00,12.527412284434678
2005-05-25 04:00:00,12.562647820516315
2005-05-25 05:00:00,12.71626819278891
2005-05-25 06:00:00,13.20796363079997
2005-05-25 07:00:00,14.27872923405917
2005-05-25 08:00:00,15.360407833059494
2005-05-25 09:00:00,15.781113296983289
2005-05-25 10:00:00,15.505319812933159
2005-05-25 11:00:00,15.325332471738847
2005-05-25 12:00:00,15.49003659561786
2005-05-25 13:00:00,15.56253297106839
2005-05-25 14:00:00,15.629076349379648
2005-05-25 15:00:00,15.627364473441535
2005-05-25 16:00:00,15.829622969563115
2005-05-25 17:00:00,15.991021293031128
2005-05-25 18:00:00,16.093338325446133
2005-05-25 19:00:00,16.13531345664161
2005-05-25 20:00:00,16.19327385292187
2005-05-25 21:00:00,15.806642049529664
2005-05-25 22:00:00,15.186911301646479
