date,value
2005-05-23 00:00:00,96.47997058152174
2005-05-23 01:00:00,106.75401458657798
2005-05-23 02:00:00,102.84625888513115
2005-05-23 03:00:00,119.84560426904466
2005-05-23 04:00:00,97.12944436694308
2005-05-23 05:00:00,108.01238113966838
2005-05-23 06:00:00,108.9432156769719
2005-05-23 07:00:00,105.12307997104344
2005-05-23 08:00:00,104.24456735280592
2005-05-23 09:00:00,111.11258925750818
2005-05-23 10:00:00,106.54133678605011
2005-05-23 11:00:00,120.06821135227155
2005-05-23 12:00:00,115.28648372459926
2005-05-23 13:00:00,116.32065227360849
2005-05-23 14:00:00,113.08599960034134
2005-05-23 15:00:00,109.71700339223135
2005-05-23 16:00:00,107.45480661268516
2005-05-23 17:00:00,107.17509746535738
2005-05-23 18:00:00,105.92874088811463
2005-05-23 19:00:00,106.33244234659796
2005-05-23 20:00:00,106.13835756249954
2005-05-23 21:00:00,106.33403421604342
2005-05-23 22:00:00,106.4919827712918
2005-05-23 23:00:00,105.39628487165704
2005-05-24 00:00:00,105.62944620970289
2005-05-24 01:00:00,109.9961203545304
2005-05-24 02:00:00,115.17981855608656
2005-05-24 03:00:00,107.93628449435631
2005-05-24 04:00:00,105.83443657729593
2005-05-24 05:00:00,97.20316042419827
2005-05-24 06:00:00,97.23993936683064
2005-05-24 07:00:00,92.87221483859578
2005-05-24 08:00:00,96.3862809289826
2005-05-24 09:00:00,97.35174090337233
2005-05-24 10:00:00,98.5979463514133
2005-05-24 11:00:00,109.45410025427351
2005-05-24 12:00:00,106.58820459195286
2005-05-24 13:00:00,108.83618053883977
2005-05-24 14:00:00,106.60264553194072
2005-05-24 15:00:00,102.82352209641678
2005-05-24 16:00:00,102.35626374272914
2005-05-24 17:00:00,101.32319848244082
2005-05-24 18:00:00,101.70305375966994
2005-05-24 19:00:00,102.15072834497164
2005-05-24 20:00:00,101.83409663923436
2005-05-24 21:00:00,102.53029427459482
2005-05-24 22:00:00,103.06513817124822
2005-05-24 23:00:00,103.22685248739806
2005-05-25 00:00:00,102.69608339618523
2005-05-25 01:00:00,111.76785759172482
2005-05-25 02:00:00,110.54096070660773
2005-05-25 03:00:00,94.71801220814501
2005-05-25 04:00:00,90.00408377071267
2005-05-25 05:00:00,88.21965009378039
2005-05-25 06:00:00,80.8393482892566
2005-05-25 07:00:00,77.02624152116437
2005-05-25 08:00:00,78.44903879298317
2005-05-25 09:00:00,82.57797804291052
2005-05-25 10:00:00,81.49542551040487
2005-05-25 11:00:00,94.86218420338449
2005-05-25 12:00:00,91.12802511802222
2005-05-25 13:00:00,93.80945918288111
2005-05-25 14:00:00,92.37005093505627
2005-05-25 15:00:00,86.88750828873452
2005-05-25 16:00:00,86.51800559501187
2005-05-25 17:00:00,85.78483811124886
2005-05-25 18:00:00,86.72602083886731
2005-05-25 19:00:00,86.8692101599597
2005-05-25 20:00:00,87.32841857579929
2005-05-25 21:00:00,87.9322768908233
2005-05-25 22:00:00,88.21546927092662
2005-05-25 23:00:00,93.144680667932
2005-05-26 00:00:00,95.38878281839926
2005-05-26 01:00:00,100.57909119281427
2005-05-26 02:00:00,106.59825480842638
2005-05-26 03:00:00,99.4425831444666
2005-05-26 04:00:00,91.43902323768197
2005-05-26 05:00:00,82.11348570520892
2005-05-26 06:00:00,86.02674032866291
2005-05-26 07:00:00,83.45788963192906
2005-05-26 08:00:00,82.78390256584318
2005-05-26 09:00:00,85.08885122682578
2005-05-26 10:00:00,82.16493216091804
2005-05-26 11:00:00,94.97224277776256
2005-05-26 12:00:00,90.08010882659406
2005-05-26 13:00:00,91.20918707408606
2005-05-26 14:00:00,89.71936741041623
2005-05-26 15:00:00,85.14613679245839
2005-05-26 16:00:00,84.8583227928504
2005-05-26 17:00:00,84.62736844959244
2005-05-26 18:00:00,84.93521132180574
2005-05-26 19:00:00,85.23813262078833
2005-05-26 20:00:00,85.72106504985041
2005-05-26 21:00:00,86.24783733383495
2005-05-26 22:00:00,86.65117864428932
2005-05-26 23:00:00,92.0113068609712
2005-05-27 00:00:00,94.65894815104784
2005-05-27 01:00:00,97.94196569524496
2005-05-27 02:00:00,105.32608293324539
2005-05-27 03:00:00,100.3543531212571
2005-05-27 04:00:00,90.54406510412394
2005-05-27 05:00:00,81.23875388560866
2005-05-27 06:00:00,87.60470402193124
2005-05-27 07:00:00,86.53050171045228
2005-05-27 08:00:00,85.50839832604304
2005-05-27 09:00:00,96.19551447699706
2005-05-27 10:00:00,93.01931097242004
2005-05-27 11:00:00,104.8832161615754
2005-05-27 12:00:00,100.68116664783103
2005-05-27 13:00:00,100.98754221008899
2005-05-27 14:00:00,97.56371962288362
2005-05-27 15:00:00,98.88925621754578
2005-05-27 16:00:00,97.68844352270034
2005-05-27 17:00:00,97.19065551718057
2005-05-27 18:00:00,97.08426740202262
2005-05-27 19:00:00,96.94008558259947
2005-05-27 20:00:00,97.28892003900978
2005-05-27 21:00:00,97.99878817848418
2005-05-27 22:00:00,98.61070146697041
2005-05-27 23:00:00,99.6571400020447
2005-05-28 00:00:00,104.59306564901384
2005-05-28 01:00:00,98.80749418444155
2005-05-28 02:00:00,103.41766110131461
2005-05-28 03:00:00,98.83596952277439
2005-05-28 04:00:00,85.91491015521251
2005-05-28 05:00:00,80.7521449223303
2005-05-28 06:00:00,82.23699122792344
2005-05-28 07:00:00,85.23972359511112
2005-05-28 08:00:00,85.67381885776601
2005-05-28 09:00:00,96.06062077188116
2005-05-28 10:00:00,92.6605530609422
2005-05-28 11:00:00,102.86299982575407
2005-05-28 12:00:00,103.8744024590477
2005-05-28 13:00:00,102.89173567161733
2005-05-28 14:00:00,101.23637272810525
2005-05-28 15:00:00,100.24739080480559
2005-05-28 16:00:00,99.87860481981338
2005-05-28 17:00:00,99.33288820788714
2005-05-28 18:00:00,99.31754757922232
2005-05-28 19:00:00,99.55718673683167
2005-05-28 20:00:00,99.60054614976848
2005-05-28 21:00:00,100.16098308794595
2005-05-28 22:00:00,100.93721325181986
2005-05-28 23:00:00,101.51349629508245
2005-05-29 00:00:00,105.39956007222544
2005-05-29 01:00:00,99.89407782566583
2005-05-29 02:00:00,97.5361424864772
2005-05-29 03:00:00,103.72447234708501
2005-05-29 04:00:00,91.00328877488572
2005-05-29 05:00:00,89.96331631019888
2005-05-29 06:00:00,80.77723574404394
2005-05-29 07:00:00,82.54711152818419
2005-05-29 08:00:00,81.63289620649476
2005-05-29 09:00:00,92.15384005797108
2005-05-29 10:00:00,86.28488345059198
